metadata_deputy_id,personal_apellidos,personal_nombre,personal_circunscripcion_asamblea,personal_fecha_eleccion_designacion,metadata_numero_registro,metadata_tipo_declaracion,seccion,actividad_cargo,actividad_descripcion,actividad_fecha,actividad_index,actividad_notas,actividad_remuneracion,actividad_tipo,firma_fecha_firma,firma_nombre,metadata_archivo_origen,metadata_numero_libro,metadata_tipo_documento,observaciones_extraccion,otros_intereses_texto,seccion_i_descripcion,seccion_ii_descripcion,seccion_iii_descripcion,seccion_iv_descripcion
000099,Merino Martínez,Javier,Rioja (La),3 de agosto de 2023,99,Registro de Intereses - Actividades,actividades_previas,,"Vícesecretario en el Partido Popular de La Rioja, sin remuneración. Fecha del acuerdo plenario definitivo: 19.12.2023",,0.0,,,Cargos en partidos ó grupos parlamentarios,,,deputy_000099_interests_registro_intereses_diputado_99.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunos errores de reconocimiento, como 'Cresición de Cátedra de los Diputados' que debería ser 'Declaración de Intereses Económicos'."", ""Algunas secciones están vacías o no contienen información relevante."", ""La fecha del acuerdo plenario definitivo está en formato día.mes.año.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000099,Merino Martínez,Javier,Rioja (La),3 de agosto de 2023,99,Registro de Intereses - Actividades,otros_intereses,,,,,,,,,,deputy_000099_interests_registro_intereses_diputado_99.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunos errores de reconocimiento, como 'Cresición de Cátedra de los Diputados' que debería ser 'Declaración de Intereses Económicos'."", ""Algunas secciones están vacías o no contienen información relevante."", ""La fecha del acuerdo plenario definitivo está en formato día.mes.año.""]","La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,actividades_previas,,,,0.0,,,Cargos públicos,,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,actividades_previas,,,,1.0,,,Actividades públicas a las que ha renunciado,,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,actividades_previas,,,,2.0,,,Prestaciones de derechos pasivos,,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,actividades_previas,,,,3.0,,,Prestaciones de derechos pasivos renunciadas,,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,actividades_previas,,,,4.0,,,Prestaciones consideradas compatibles,,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,actividades_previas,,,,5.0,,,Actividades docentes extraordinarias,,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,actividades_previas,,,,6.0,,,Cargos en partidos ó grupos parlamentarios,,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,actividades_previas,,"Producción y creación literaria, científica o técnica y publicaciones, sin percibir por ello ninguna remuneración económica o de cualquier otra clase.",,7.0,,,"Actividades de producción y creación literaria, científica, artística o técnica",,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,actividades_previas,,"Participación en medios de comunicación y conferenciante en cursos realizados por universidades, fundaciones y centros de posgrado españoles e internacionales, sin percibir por ello ningún tipo de remuneración económica o de cualquier otra clase.",,8.0,,,Actividades privadas autorizadas,,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,actividades_previas,,"Declaración de Actividades, de 3 de agosto de 2023",,9.0,,,Otras Actividades,,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000100,Ramos Esteban,César Joaquín,Cáceres,3 de agosto de 2023,Nº Act 96,Registro de Intereses - Actividades,otros_intereses,,,,,,,,,,deputy_000100_interests_registro_intereses_diputado_100.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR contiene algunas secciones sin información detallada, lo que resulta en campos nulos."", ""Las imágenes mencionadas en el texto OCR no están incluidas en la extracción.""]","1 La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG
2 Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2",Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000101,Rodríguez Serra,Santi,Barcelona,3 de agosto de 2023,100,XV LEGISLATURA,actividades_previas,,,,0.0,,,Cargos públicos,3 de agosto de 2023,,deputy_000101_interests_registro_intereses_diputado_101.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR presenta algunas secciones vacías que podrían requerir verificación."", ""La fecha de acuerdo plenario definitivo podría necesitar validación debido al formato.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000101,Rodríguez Serra,Santi,Barcelona,3 de agosto de 2023,100,XV LEGISLATURA,actividades_previas,,,,1.0,,,Actividades públicas a las que ha renunciado,3 de agosto de 2023,,deputy_000101_interests_registro_intereses_diputado_101.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR presenta algunas secciones vacías que podrían requerir verificación."", ""La fecha de acuerdo plenario definitivo podría necesitar validación debido al formato.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000101,Rodríguez Serra,Santi,Barcelona,3 de agosto de 2023,100,XV LEGISLATURA,actividades_previas,,,,2.0,,,Prestaciones de derechos pasivos,3 de agosto de 2023,,deputy_000101_interests_registro_intereses_diputado_101.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR presenta algunas secciones vacías que podrían requerir verificación."", ""La fecha de acuerdo plenario definitivo podría necesitar validación debido al formato.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
